"Countries","Lat","Long","data","cases","deaths"
"Indonesia",-0.7893,113.9213,2021-01-31,1078314,29998
"Indonesia",-0.7893,113.9213,2021-02-01,1089308,30277
"Indonesia",-0.7893,113.9213,2021-02-02,1099687,30581
"Indonesia",-0.7893,113.9213,2021-02-03,1111671,30770
"Indonesia",-0.7893,113.9213,2021-02-04,1123105,31001
"Indonesia",-0.7893,113.9213,2021-02-05,1134854,31202
"Indonesia",-0.7893,113.9213,2021-02-06,1147010,31393
"Indonesia",-0.7893,113.9213,2021-02-07,1157837,31556
"Indonesia",-0.7893,113.9213,2021-02-08,1166079,31763
"Indonesia",-0.7893,113.9213,2021-02-09,1174779,31976
"Indonesia",-0.7893,113.9213,2021-02-10,1183555,32167
"Indonesia",-0.7893,113.9213,2021-02-11,1191990,32381
"Indonesia",-0.7893,113.9213,2021-02-12,1201859,32656
"Indonesia",-0.7893,113.9213,2021-02-13,1210703,32936
"Indonesia",-0.7893,113.9213,2021-02-14,1217468,33183
"Indonesia",-0.7893,113.9213,2021-02-15,1223930,33367
"Indonesia",-0.7893,113.9213,2021-02-16,1233959,33596
"Indonesia",-0.7893,113.9213,2021-02-17,1243646,33788
"Indonesia",-0.7893,113.9213,2021-02-18,1252685,33969
"Indonesia",-0.7893,113.9213,2021-02-19,1263299,34152
"Indonesia",-0.7893,113.9213,2021-02-20,1271353,34316
"Indonesia",-0.7893,113.9213,2021-02-21,1278653,34489
"Indonesia",-0.7893,113.9213,2021-02-22,1288833,34691
"Indonesia",-0.7893,113.9213,2021-02-23,1298608,35014
"Indonesia",-0.7893,113.9213,2021-02-24,1306141,35254
"Indonesia",-0.7893,113.9213,2021-02-25,1314634,35518
"Indonesia",-0.7893,113.9213,2021-02-26,1322866,35786
"Indonesia",-0.7893,113.9213,2021-02-27,1329074,35981
"Indonesia",-0.7893,113.9213,2021-02-28,1334634,36166
"Indonesia",-0.7893,113.9213,2021-03-01,1341314,36325
"Indonesia",-0.7893,113.9213,2021-03-02,1347026,36518
"Indonesia",-0.7893,113.9213,2021-03-03,1353834,36721
"Indonesia",-0.7893,113.9213,2021-03-04,1361098,36897
"Indonesia",-0.7893,113.9213,2021-03-05,1368069,37026
"Indonesia",-0.7893,113.9213,2021-03-06,1373836,37154
"Indonesia",-0.7893,113.9213,2021-03-07,1379662,37266
"Indonesia",-0.7893,113.9213,2021-03-08,1386556,37547
"Indonesia",-0.7893,113.9213,2021-03-09,1392945,37757
"Indonesia",-0.7893,113.9213,2021-03-10,1398578,37932
"Indonesia",-0.7893,113.9213,2021-03-11,1403722,38049
"Indonesia",-0.7893,113.9213,2021-03-12,1410134,38229
"Indonesia",-0.7893,113.9213,2021-03-13,1414741,38329
"Indonesia",-0.7893,113.9213,2021-03-14,1419455,38426
"Indonesia",-0.7893,113.9213,2021-03-15,1425044,38573
"Indonesia",-0.7893,113.9213,2021-03-16,1430458,38753
"Indonesia",-0.7893,113.9213,2021-03-17,1437283,38915
"Indonesia",-0.7893,113.9213,2021-03-18,1443853,39142
"Indonesia",-0.7893,113.9213,2021-03-19,1450132,39339
"Indonesia",-0.7893,113.9213,2021-03-20,1455788,39447
"Indonesia",-0.7893,113.9213,2021-03-21,1460184,39550
"Indonesia",-0.7893,113.9213,2021-03-22,1465928,39711
"Indonesia",-0.7893,113.9213,2021-03-23,1471225,39865
"Indonesia",-0.7893,113.9213,2021-03-24,1476452,39983
"Indonesia",-0.7893,113.9213,2021-03-25,1482559,40081
"Indonesia",-0.7893,113.9213,2021-03-26,1487541,40166
"Indonesia",-0.7893,113.9213,2021-03-27,1492002,40364
"Indonesia",-0.7893,113.9213,2021-03-28,1496085,40449
"Indonesia",-0.7893,113.9213,2021-03-29,1501093,40581
"Indonesia",-0.7893,113.9213,2021-03-30,1505775,40754
"Indonesia",-0.7893,113.9213,2021-03-31,1511712,40858
"Indonesia",-0.7893,113.9213,2021-04-01,1517854,41054
"Indonesia",-0.7893,113.9213,2021-04-02,1523179,41151
"Indonesia",-0.7893,113.9213,2021-04-03,1527524,41242
"Indonesia",-0.7893,113.9213,2021-04-04,1534255,41669
"Indonesia",-0.7893,113.9213,2021-04-05,1537967,41815
"Indonesia",-0.7893,113.9213,2021-04-06,1542516,41977
"Indonesia",-0.7893,113.9213,2021-04-07,1547376,42064
"Indonesia",-0.7893,113.9213,2021-04-08,1552880,42227
"Indonesia",-0.7893,113.9213,2021-04-09,1558145,42348
"Indonesia",-0.7893,113.9213,2021-04-10,1562868,42443
"Indonesia",-0.7893,113.9213,2021-04-11,1566995,42530
"Indonesia",-0.7893,113.9213,2021-04-12,1571824,42656
"Indonesia",-0.7893,113.9213,2021-04-13,1577526,42782
"Indonesia",-0.7893,113.9213,2021-04-14,1583182,42906
"Indonesia",-0.7893,113.9213,2021-04-15,1589359,43073
"Indonesia",-0.7893,113.9213,2021-04-16,1594722,43196
"Indonesia",-0.7893,113.9213,2021-04-17,1599763,43328
"Indonesia",-0.7893,113.9213,2021-04-18,1604348,43424
"Indonesia",-0.7893,113.9213,2021-04-19,1609300,43567
"Indonesia",-0.7893,113.9213,2021-04-20,1614849,43777
"Indonesia",-0.7893,113.9213,2021-04-21,1620569,44007
"Indonesia",-0.7893,113.9213,2021-04-22,1626812,44172
"Indonesia",-0.7893,113.9213,2021-04-23,1632248,44346
"Indonesia",-0.7893,113.9213,2021-04-24,1636792,44500
"Indonesia",-0.7893,113.9213,2021-04-25,1641194,44594
"Indonesia",-0.7893,113.9213,2021-04-26,1647138,44771
"Indonesia",-0.7893,113.9213,2021-04-27,1651794,44939
"Indonesia",-0.7893,113.9213,2021-04-28,1657035,45116
"Indonesia",-0.7893,113.9213,2021-04-29,1662868,45334
"Indonesia",-0.7893,113.9213,2021-04-30,1668368,45521
"Indonesia",-0.7893,113.9213,2021-05-01,1672880,45652
"Indonesia",-0.7893,113.9213,2021-05-02,1677274,45796
"Indonesia",-0.7893,113.9213,2021-05-03,1682004,45949
"Indonesia",-0.7893,113.9213,2021-05-04,1686373,46137
"Indonesia",-0.7893,113.9213,2021-05-05,1691658,46349
"Indonesia",-0.7893,113.9213,2021-05-06,1697305,46496
"Indonesia",-0.7893,113.9213,2021-05-07,1703632,46663
"Indonesia",-0.7893,113.9213,2021-05-08,1709762,46842
"Indonesia",-0.7893,113.9213,2021-05-09,1713684,47012
"Indonesia",-0.7893,113.9213,2021-05-10,1718575,47218
"Indonesia",-0.7893,113.9213,2021-05-11,1723596,47465
"Indonesia",-0.7893,113.9213,2021-05-12,1728204,47617
"Indonesia",-0.7893,113.9213,2021-05-13,1731652,47716
"Indonesia",-0.7893,113.9213,2021-05-14,1734285,47823
"Indonesia",-0.7893,113.9213,2021-05-15,1736670,47967
"Indonesia",-0.7893,113.9213,2021-05-16,1739750,48093
"Indonesia",-0.7893,113.9213,2021-05-17,1744045,48305
"Indonesia",-0.7893,113.9213,2021-05-18,1748230,48477
"Indonesia",-0.7893,113.9213,2021-05-19,1753101,48669
"Indonesia",-0.7893,113.9213,2021-05-20,1758898,48887
"Indonesia",-0.7893,113.9213,2021-05-21,1764644,49073
"Indonesia",-0.7893,113.9213,2021-05-22,1769940,49205
"Indonesia",-0.7893,113.9213,2021-05-23,1775220,49328
"Indonesia",-0.7893,113.9213,2021-05-24,1781127,49455
"Indonesia",-0.7893,113.9213,2021-05-25,1786187,49627
"Indonesia",-0.7893,113.9213,2021-05-26,1791221,49771
"Indonesia",-0.7893,113.9213,2021-05-27,1797499,49907
"Indonesia",-0.7893,113.9213,2021-05-28,1803361,50100
"Indonesia",-0.7893,113.9213,2021-05-29,1809926,50262
"Indonesia",-0.7893,113.9213,2021-05-30,1816041,50404
"Indonesia",-0.7893,113.9213,2021-05-31,1821703,50578
"Indonesia",-0.7893,113.9213,2021-06-01,1826527,50723
"Indonesia",-0.7893,113.9213,2021-06-02,1831773,50908
"Indonesia",-0.7893,113.9213,2021-06-03,1837126,51095
"Indonesia",-0.7893,113.9213,2021-06-04,1843612,51296
"Indonesia",-0.7893,113.9213,2021-06-05,1850206,51449
"Indonesia",-0.7893,113.9213,2021-06-06,1856038,51612
"Indonesia",-0.7893,113.9213,2021-06-07,1863031,51803
"Indonesia",-0.7893,113.9213,2021-06-08,1869325,51992
"Indonesia",-0.7893,113.9213,2021-06-09,1877050,52162
"Indonesia",-0.7893,113.9213,2021-06-10,1885942,52373
"Indonesia",-0.7893,113.9213,2021-06-11,1894025,52566
"Indonesia",-0.7893,113.9213,2021-06-12,1901490,52730
"Indonesia",-0.7893,113.9213,2021-06-13,1911358,52879
"Indonesia",-0.7893,113.9213,2021-06-14,1919547,53116
"Indonesia",-0.7893,113.9213,2021-06-15,1927708,53280
"Indonesia",-0.7893,113.9213,2021-06-16,1937652,53476
"Indonesia",-0.7893,113.9213,2021-06-17,1950276,53753
"Indonesia",-0.7893,113.9213,2021-06-18,1963266,54043
"Indonesia",-0.7893,113.9213,2021-06-19,1976172,54291
"Indonesia",-0.7893,113.9213,2021-06-20,1989909,54662
"Indonesia",-0.7893,113.9213,2021-06-21,2004445,54956
"Indonesia",-0.7893,113.9213,2021-06-22,2018113,55291
"Indonesia",-0.7893,113.9213,2021-06-23,2033421,55594
"Indonesia",-0.7893,113.9213,2021-06-24,2053995,55949
"Indonesia",-0.7893,113.9213,2021-06-25,2072867,56371
"Indonesia",-0.7893,113.9213,2021-06-26,2093962,56729
"Indonesia",-0.7893,113.9213,2021-06-27,2115304,57138
"Indonesia",-0.7893,113.9213,2021-06-28,2135998,57561
"Indonesia",-0.7893,113.9213,2021-06-29,2156465,58024
"Indonesia",-0.7893,113.9213,2021-06-30,2178272,58491
"Indonesia",-0.7893,113.9213,2021-07-01,2203108,58995
"Indonesia",-0.7893,113.9213,2021-07-02,2228938,59534
"Indonesia",-0.7893,113.9213,2021-07-03,2256851,60027
"Indonesia",-0.7893,113.9213,2021-07-04,2284084,60582
"Indonesia",-0.7893,113.9213,2021-07-05,2313829,61140
"Indonesia",-0.7893,113.9213,2021-07-06,2345018,61868
"Indonesia",-0.7893,113.9213,2021-07-07,2379397,62908
"Indonesia",-0.7893,113.9213,2021-07-08,2417788,63760
"Indonesia",-0.7893,113.9213,2021-07-09,2455912,64631
"Indonesia",-0.7893,113.9213,2021-07-10,2491006,65457
"Indonesia",-0.7893,113.9213,2021-07-11,2527203,66464
"Indonesia",-0.7893,113.9213,2021-07-12,2567630,67355
"Indonesia",-0.7893,113.9213,2021-07-13,2615529,68219
"Indonesia",-0.7893,113.9213,2021-07-14,2670046,69210
"Indonesia",-0.7893,113.9213,2021-07-15,2726803,70192
"Indonesia",-0.7893,113.9213,2021-07-16,2780803,71397
"Indonesia",-0.7893,113.9213,2021-07-17,2832755,72489
"Indonesia",-0.7893,113.9213,2021-07-18,2877476,73582
"Indonesia",-0.7893,113.9213,2021-07-19,2911733,74920
"Indonesia",-0.7893,113.9213,2021-07-20,2950058,76200
"Indonesia",-0.7893,113.9213,2021-07-21,2983830,77583
"Indonesia",-0.7893,113.9213,2021-07-22,3033339,79032
"Indonesia",-0.7893,113.9213,2021-07-23,3082410,80598
"Indonesia",-0.7893,113.9213,2021-07-24,3127826,82013
"Indonesia",-0.7893,113.9213,2021-07-25,3166505,83279
"Indonesia",-0.7893,113.9213,2021-07-26,3194733,84766
"Indonesia",-0.7893,113.9213,2021-07-27,3239936,86835
"Indonesia",-0.7893,113.9213,2021-07-28,3287727,88659
"Indonesia",-0.7893,113.9213,2021-07-29,3331206,90552
"Indonesia",-0.7893,113.9213,2021-07-30,3372374,92311
"Indonesia",-0.7893,113.9213,2021-07-31,3409658,94119
"Indonesia",-0.7893,113.9213,2021-08-01,3440396,95723
"Indonesia",-0.7893,113.9213,2021-08-02,3462800,97291
"Indonesia",-0.7893,113.9213,2021-08-03,3496700,98889
"Indonesia",-0.7893,113.9213,2021-08-04,3532567,100636
"Indonesia",-0.7893,113.9213,2021-08-05,3568331,102375
"Indonesia",-0.7893,113.9213,2021-08-06,3607863,104010
"Indonesia",-0.7893,113.9213,2021-08-07,3639616,105598
"Indonesia",-0.7893,113.9213,2021-08-08,3666031,107096
"Indonesia",-0.7893,113.9213,2021-08-09,3686740,108571
"Indonesia",-0.7893,113.9213,2021-08-10,3718821,110619
"Indonesia",-0.7893,113.9213,2021-08-11,3749446,112198
"Indonesia",-0.7893,113.9213,2021-08-12,3774155,113664
"Indonesia",-0.7893,113.9213,2021-08-13,3804943,115096
"Indonesia",-0.7893,113.9213,2021-08-14,3833541,116366
"Indonesia",-0.7893,113.9213,2021-08-15,3854354,117588
"Indonesia",-0.7893,113.9213,2021-08-16,3871738,118833
"Indonesia",-0.7893,113.9213,2021-08-17,3892479,120013
"Indonesia",-0.7893,113.9213,2021-08-18,3908247,121141
"Indonesia",-0.7893,113.9213,2021-08-19,3930300,122633
"Indonesia",-0.7893,113.9213,2021-08-20,3950304,123981
"Indonesia",-0.7893,113.9213,2021-08-21,3967048,125342
"Indonesia",-0.7893,113.9213,2021-08-22,3979456,126372
"Indonesia",-0.7893,113.9213,2021-08-23,3989060,127214
"Indonesia",-0.7893,113.9213,2021-08-24,4008166,128252
"Indonesia",-0.7893,113.9213,2021-08-25,4026837,129293
"Indonesia",-0.7893,113.9213,2021-08-26,4043736,130182
"Indonesia",-0.7893,113.9213,2021-08-27,4056354,130781
"Indonesia",-0.7893,113.9213,2021-08-28,4066404,131372
"Indonesia",-0.7893,113.9213,2021-08-29,4073831,131923
"Indonesia",-0.7893,113.9213,2021-08-30,4079267,132491
"Indonesia",-0.7893,113.9213,2021-08-31,4089801,133023
"Indonesia",-0.7893,113.9213,2021-09-01,4100138,133676
"Indonesia",-0.7893,113.9213,2021-09-02,4100138,133676
"Indonesia",-0.7893,113.9213,2021-09-03,4116890,134930
"Indonesia",-0.7893,113.9213,2021-09-04,4123617,135469
"Indonesia",-0.7893,113.9213,2021-09-05,4129020,135861
"Indonesia",-0.7893,113.9213,2021-09-06,4133433,136473
"Indonesia",-0.7893,113.9213,2021-09-07,4140634,137156
"Indonesia",-0.7893,113.9213,2021-09-08,4147365,137782
"Indonesia",-0.7893,113.9213,2021-09-09,4153355,138116
"Indonesia",-0.7893,113.9213,2021-09-10,4158731,138431
"Indonesia",-0.7893,113.9213,2021-09-11,4163732,138701
"Indonesia",-0.7893,113.9213,2021-09-12,4167511,138889
"Indonesia",-0.7893,113.9213,2021-09-13,4170088,139165
"Indonesia",-0.7893,113.9213,2021-09-14,4174216,139415
"Indonesia",-0.7893,113.9213,2021-09-15,4178164,139682
"Indonesia",-0.7893,113.9213,2021-09-16,4181309,139919
"Indonesia",-0.7893,113.9213,2021-09-17,4185144,140138
"Indonesia",-0.7893,113.9213,2021-09-18,4188529,140323
"Indonesia",-0.7893,113.9213,2021-09-19,4190763,140468
"Indonesia",-0.7893,113.9213,2021-09-20,4192695,140634
"Indonesia",-0.7893,113.9213,2021-09-21,4195958,140805
"Indonesia",-0.7893,113.9213,2021-09-22,4198678,140954
"Indonesia",-0.7893,113.9213,2021-09-23,4201559,141114
"Indonesia",-0.7893,113.9213,2021-09-24,4204116,141258
"Indonesia",-0.7893,113.9213,2021-09-25,4206253,141381
"Indonesia",-0.7893,113.9213,2021-09-26,4208013,141467
"Indonesia",-0.7893,113.9213,2021-09-27,4209403,141585
"Indonesia",-0.7893,113.9213,2021-09-28,4211460,141709
"Indonesia",-0.7893,113.9213,2021-09-29,4213414,141826
"Indonesia",-0.7893,113.9213,2021-09-30,4215104,141939
"Indonesia",-0.7893,113.9213,2021-10-01,4216728,142026
"Indonesia",-0.7893,113.9213,2021-10-02,4218142,142115
"Indonesia",-0.7893,113.9213,2021-10-03,4219284,142173
"Indonesia",-0.7893,113.9213,2021-10-04,4220206,142261
"Indonesia",-0.7893,113.9213,2021-10-05,4221610,142338
"Indonesia",-0.7893,113.9213,2021-10-06,4223094,142413
"Indonesia",-0.7893,113.9213,2021-10-07,4224487,142494
"Indonesia",-0.7893,113.9213,2021-10-08,4225871,142560
"Indonesia",-0.7893,113.9213,2021-10-09,4227038,142612
"Indonesia",-0.7893,113.9213,2021-10-10,4227932,142651
"Indonesia",-0.7893,113.9213,2021-10-11,4228552,142716
"Indonesia",-0.7893,113.9213,2021-10-12,4229813,142763
"Indonesia",-0.7893,113.9213,2021-10-13,4231046,142811
"Indonesia",-0.7893,113.9213,2021-10-14,4232099,142848
"Indonesia",-0.7893,113.9213,2021-10-15,4233014,142889
"Indonesia",-0.7893,113.9213,2021-10-16,4234011,142933
"Indonesia",-0.7893,113.9213,2021-10-17,4234758,142952
"Indonesia",-0.7893,113.9213,2021-10-18,4235384,142999
"Indonesia",-0.7893,113.9213,2021-10-19,4236287,143049
"Indonesia",-0.7893,113.9213,2021-10-20,4237201,143077
"Indonesia",-0.7893,113.9213,2021-10-21,4237834,143120
"Indonesia",-0.7893,113.9213,2021-10-22,4238594,143153
"Indonesia",-0.7893,113.9213,2021-10-23,4239396,143176
"Indonesia",-0.7893,113.9213,2021-10-24,4240019,143205
"Indonesia",-0.7893,113.9213,2021-10-25,4240479,143235
"Indonesia",-0.7893,113.9213,2021-10-26,4241090,143270
"Indonesia",-0.7893,113.9213,2021-10-27,4241809,143299
"Indonesia",-0.7893,113.9213,2021-10-28,4242532,143333
"Indonesia",-0.7893,113.9213,2021-10-29,4243215,143361
"Indonesia",-0.7893,113.9213,2021-10-30,4243835,143388
"Indonesia",-0.7893,113.9213,2021-10-31,4244358,143405
"Indonesia",-0.7893,113.9213,2021-11-01,4244761,143423
"Indonesia",-0.7893,113.9213,2021-11-02,4245373,143457
"Indonesia",-0.7893,113.9213,2021-11-03,4246174,143481
"Indonesia",-0.7893,113.9213,2021-11-04,4246802,143500
"Indonesia",-0.7893,113.9213,2021-11-05,4247320,143519
"Indonesia",-0.7893,113.9213,2021-11-06,4247721,143534
"Indonesia",-0.7893,113.9213,2021-11-07,4248165,143545
"Indonesia",-0.7893,113.9213,2021-11-08,4248409,143557
"Indonesia",-0.7893,113.9213,2021-11-09,4248843,143578
"Indonesia",-0.7893,113.9213,2021-11-10,4249323,143592
"Indonesia",-0.7893,113.9213,2021-11-11,4249758,143608
"Indonesia",-0.7893,113.9213,2021-11-12,4250157,143628
"Indonesia",-0.7893,113.9213,2021-11-13,4250516,143644
"Indonesia",-0.7893,113.9213,2021-11-14,4250855,143659
"Indonesia",-0.7893,113.9213,2021-11-15,4251076,143670
"Indonesia",-0.7893,113.9213,2021-11-16,4251423,143685
"Indonesia",-0.7893,113.9213,2021-11-17,4251945,143698
"Indonesia",-0.7893,113.9213,2021-11-18,4252345,143709
"Indonesia",-0.7893,113.9213,2021-11-19,4252705,143714
"Indonesia",-0.7893,113.9213,2021-11-20,4253098,143728
"Indonesia",-0.7893,113.9213,2021-11-21,4253412,143739
"Indonesia",-0.7893,113.9213,2021-11-22,4253598,143744
"Indonesia",-0.7893,113.9213,2021-11-23,4253992,143753
"Indonesia",-0.7893,113.9213,2021-11-24,4254443,143766
"Indonesia",-0.7893,113.9213,2021-11-25,4254815,143782
"Indonesia",-0.7893,113.9213,2021-11-26,4255268,143796
"Indonesia",-0.7893,113.9213,2021-11-27,4255672,143807
"Indonesia",-0.7893,113.9213,2021-11-28,4255936,143808
"Indonesia",-0.7893,113.9213,2021-11-29,4256112,143819
"Indonesia",-0.7893,113.9213,2021-11-30,4256409,143830
"Indonesia",-0.7893,113.9213,2021-12-01,4256687,143840
"Indonesia",-0.7893,113.9213,2021-12-02,4256998,143850
"Indonesia",-0.7893,113.9213,2021-12-03,4257243,143858
"Indonesia",-0.7893,113.9213,2021-12-04,4257489,143863
"Indonesia",-0.7893,113.9213,2021-12-05,4257685,143867
"Indonesia",-0.7893,113.9213,2021-12-06,4257815,143876
"Indonesia",-0.7893,113.9213,2021-12-07,4258076,143893
"Indonesia",-0.7893,113.9213,2021-12-08,4258340,143909
"Indonesia",-0.7893,113.9213,2021-12-09,4258560,143918
"Indonesia",-0.7893,113.9213,2021-12-10,4258752,143923
"Indonesia",-0.7893,113.9213,2021-12-11,4258980,143929
"Indonesia",-0.7893,113.9213,2021-12-12,4259143,143936
"Indonesia",-0.7893,113.9213,2021-12-13,4259249,143948
"Indonesia",-0.7893,113.9213,2021-12-14,4259439,143960
"Indonesia",-0.7893,113.9213,2021-12-15,4259644,143969
"Indonesia",-0.7893,113.9213,2021-12-16,4259857,143979
"Indonesia",-0.7893,113.9213,2021-12-17,4260148,143986
"Indonesia",-0.7893,113.9213,2021-12-18,4260380,143998
"Indonesia",-0.7893,113.9213,2021-12-19,4260544,144002
"Indonesia",-0.7893,113.9213,2021-12-20,4260677,144013
"Indonesia",-0.7893,113.9213,2021-12-21,4260893,144024
"Indonesia",-0.7893,113.9213,2021-12-22,4261072,144034
"Indonesia",-0.7893,113.9213,2021-12-23,4261208,144042
"Indonesia",-0.7893,113.9213,2021-12-24,4261412,144047
"Indonesia",-0.7893,113.9213,2021-12-25,4261667,144053
"Indonesia",-0.7893,113.9213,2021-12-26,4261667,144053
"Indonesia",-0.7893,113.9213,2021-12-27,4261879,144063
"Indonesia",-0.7893,113.9213,2021-12-28,4262157,144071
"Indonesia",-0.7893,113.9213,2021-12-29,4262351,144081
"Indonesia",-0.7893,113.9213,2021-12-30,4262540,144088
"Indonesia",-0.7893,113.9213,2021-12-31,4262720,144094
"Indonesia",-0.7893,113.9213,2022-01-01,4262994,144096
"Indonesia",-0.7893,113.9213,2022-01-02,4263168,144097
"Indonesia",-0.7893,113.9213,2022-01-03,4263433,144102
"Indonesia",-0.7893,113.9213,2022-01-04,4263732,144105
"Indonesia",-0.7893,113.9213,2022-01-05,4264136,144109
"Indonesia",-0.7893,113.9213,2022-01-06,4264669,144116
"Indonesia",-0.7893,113.9213,2022-01-07,4265187,144121
"Indonesia",-0.7893,113.9213,2022-01-08,4265666,144127
"Indonesia",-0.7893,113.9213,2022-01-09,4266195,144129
"Indonesia",-0.7893,113.9213,2022-01-10,4266649,144136
"Indonesia",-0.7893,113.9213,2022-01-11,4267451,144144
"Indonesia",-0.7893,113.9213,2022-01-12,4268097,144150
"Indonesia",-0.7893,113.9213,2022-01-13,4268890,144155
"Indonesia",-0.7893,113.9213,2022-01-14,4269740,144163
"Indonesia",-0.7893,113.9213,2022-01-15,4270794,144167
"Indonesia",-0.7893,113.9213,2022-01-16,4271649,144170
"Indonesia",-0.7893,113.9213,2022-01-17,4272421,144174
"Indonesia",-0.7893,113.9213,2022-01-18,4273783,144183
"Indonesia",-0.7893,113.9213,2022-01-19,4275528,144192
"Indonesia",-0.7893,113.9213,2022-01-20,4277644,144199
"Indonesia",-0.7893,113.9213,2022-01-21,4280248,144201
"Indonesia",-0.7893,113.9213,2022-01-22,4283453,144206
"Indonesia",-0.7893,113.9213,2022-01-23,4286378,144220
"Indonesia",-0.7893,113.9213,2022-01-24,4289305,144227
"Indonesia",-0.7893,113.9213,2022-01-25,4294183,144247
"Indonesia",-0.7893,113.9213,2022-01-26,4301193,144254
"Indonesia",-0.7893,113.9213,2022-01-27,4309270,144261
"Indonesia",-0.7893,113.9213,2022-01-28,4319175,144268
"Indonesia",-0.7893,113.9213,2022-01-29,4330763,144285
"Indonesia",-0.7893,113.9213,2022-01-30,4343185,144303
"Indonesia",-0.7893,113.9213,2022-01-31,4353370,144320
"Indonesia",-0.7893,113.9213,2022-02-01,4369391,144348
"Indonesia",-0.7893,113.9213,2022-02-02,4387286,144373
"Indonesia",-0.7893,113.9213,2022-02-03,4414483,144411
"Indonesia",-0.7893,113.9213,2022-02-04,4446694,144453
"Indonesia",-0.7893,113.9213,2022-02-05,4480423,144497
"Indonesia",-0.7893,113.9213,2022-02-06,4516480,144554
"Indonesia",-0.7893,113.9213,2022-02-07,4542601,144636
"Indonesia",-0.7893,113.9213,2022-02-08,4580093,144719
"Indonesia",-0.7893,113.9213,2022-02-09,4626936,144784
"Indonesia",-0.7893,113.9213,2022-02-10,4667554,144858
"Indonesia",-0.7893,113.9213,2022-02-11,4708043,144958
"Indonesia",-0.7893,113.9213,2022-02-12,4763252,145065
"Indonesia",-0.7893,113.9213,2022-02-13,4807778,145176
"Indonesia",-0.7893,113.9213,2022-02-14,4844279,145321
"Indonesia",-0.7893,113.9213,2022-02-15,4901328,145455
"Indonesia",-0.7893,113.9213,2022-02-16,4966046,145622
"Indonesia",-0.7893,113.9213,2022-02-17,5030002,145828
"Indonesia",-0.7893,113.9213,2022-02-18,5089637,146044
"Indonesia",-0.7893,113.9213,2022-02-19,5149021,146202
"Indonesia",-0.7893,113.9213,2022-02-20,5197505,146365
"Indonesia",-0.7893,113.9213,2022-02-21,5231923,146541
"Indonesia",-0.7893,113.9213,2022-02-22,5289414,146798
"Indonesia",-0.7893,113.9213,2022-02-23,5350902,147025
"Indonesia",-0.7893,113.9213,2022-02-24,5408328,147342
"Indonesia",-0.7893,113.9213,2022-02-25,5457775,147586
"Indonesia",-0.7893,113.9213,2022-02-26,5504418,147844
"Indonesia",-0.7893,113.9213,2022-02-27,5539394,148073
"Indonesia",-0.7893,113.9213,2022-02-28,5564448,148335
"Indonesia",-0.7893,113.9213,2022-03-01,5589176,148660
"Indonesia",-0.7893,113.9213,2022-03-02,5630096,149036
"Indonesia",-0.7893,113.9213,2022-03-03,5667355,149268
"Indonesia",-0.7893,113.9213,2022-03-04,5693702,149596
"Indonesia",-0.7893,113.9213,2022-03-05,5723858,149918
"Indonesia",-0.7893,113.9213,2022-03-06,5748725,150172
"Indonesia",-0.7893,113.9213,2022-03-07,5770105,150430
"Indonesia",-0.7893,113.9213,2022-03-08,5800253,150831
"Indonesia",-0.7893,113.9213,2022-03-09,5826589,151135
"Indonesia",-0.7893,113.9213,2022-03-10,5847900,151413
"Indonesia",-0.7893,113.9213,2022-03-11,5864010,151703
"Indonesia",-0.7893,113.9213,2022-03-12,5878910,151951
"Indonesia",-0.7893,113.9213,2022-03-13,5890495,152166
"Indonesia",-0.7893,113.9213,2022-03-14,5900124,152437
"Indonesia",-0.7893,113.9213,2022-03-15,5914532,152745
"Indonesia",-0.7893,113.9213,2022-03-16,5927550,152975
"Indonesia",-0.7893,113.9213,2022-03-17,5939082,153212
"Indonesia",-0.7893,113.9213,2022-03-18,5948610,153411
"Indonesia",-0.7893,113.9213,2022-03-19,5956561,153599
"Indonesia",-0.7893,113.9213,2022-03-20,5962483,153738
"Indonesia",-0.7893,113.9213,2022-03-21,5967182,153892
"Indonesia",-0.7893,113.9213,2022-03-22,5974646,154062
"Indonesia",-0.7893,113.9213,2022-03-23,5981022,154221
"Indonesia",-0.7893,113.9213,2022-03-24,5986830,154343
"Indonesia",-0.7893,113.9213,2022-03-25,5986830,154343
"Indonesia",-0.7893,113.9213,2022-03-26,5986830,154343
"Indonesia",-0.7893,113.9213,2022-03-27,5995876,154570
"Indonesia",-0.7893,113.9213,2022-03-28,6001751,154774
"Indonesia",-0.7893,113.9213,2022-03-29,6005646,154882
"Indonesia",-0.7893,113.9213,2022-03-30,6009486,155000
"Indonesia",-0.7893,113.9213,2022-03-31,6012818,155089
"Indonesia",-0.7893,113.9213,2022-04-01,6015748,155164
"Indonesia",-0.7893,113.9213,2022-04-02,6015748,155164
"Indonesia",-0.7893,113.9213,2022-04-03,6015748,155164
"Indonesia",-0.7893,113.9213,2022-04-04,6015748,155164
"Indonesia",-0.7893,113.9213,2022-04-05,6023924,155421
"Indonesia",-0.7893,113.9213,2022-04-06,6026324,155464
"Indonesia",-0.7893,113.9213,2022-04-07,6028413,155509
"Indonesia",-0.7893,113.9213,2022-04-08,6030168,155556
"Indonesia",-0.7893,113.9213,2022-04-09,6031636,155597
"Indonesia",-0.7893,113.9213,2022-04-10,6032707,155626
"Indonesia",-0.7893,113.9213,2022-04-11,6033903,155674
